Pecha ID, Title, Volume, Author, Source ID, Creation Date, Legacy ID
[IE55EC9AF](https://github.com/Openpecha-Data/IE55EC9AF),གསུང་འབུམ། ཚོགས་དྲུག་རང་གྲོལ,,,bdr:W23893,2020-03-30T17:38:05Z,P001823
[I9FACEC7A](https://github.com/Openpecha-Data/I9FACEC7A),རྩོམ་རིག་གཞུང་ལུགས་གནད་བསྡུས།,,,bdr:W8LS18658,2020-03-30T17:55:31Z,P001824
[IAAFAEE8D](https://github.com/Openpecha-Data/IAAFAEE8D),སྒ་སྟོན་ངག་དབང་ལེགས་པའི་རྣམ་ཐར་,,,bdr:W2CZ6645,2020-03-30T17:58:47Z,P001825
[IE9916CA7](https://github.com/Openpecha-Data/IE9916CA7),དུས་འཁོར་སྤྱི་དོན་བསྟན་པའི་རྒྱ་མཚོ།,,,bdr:W703,2020-03-30T18:12:41Z,P001826
[I79E9DE6C](https://github.com/Openpecha-Data/I79E9DE6C),མྱོས་བྱེད་ཀྱི་བཏུང་བའི་ཉེས་དམིགས་མདོ་རྒྱུད་བསྟན་བཅོས་རྣམས་ལས་བཏུས་པ་ཉེས་པའི་འཕྲང་སྒྲོལ།,,,bdr:W1KG9290,2020-03-30T18:14:04Z,P001827
[I25041618](https://github.com/Openpecha-Data/I25041618),ཡ་ཆེན་ཨོ་རྒྱན་བསམ་གཏན་གླིང་གི་བསང་ཡིག་ཕྱོགས་བསྒྲིགས།,,,bdr:W3CN5429,2020-03-30T18:18:33Z,P001828
[I88737A24](https://github.com/Openpecha-Data/I88737A24),འཕགས་ཡུལ་རྒྱན་དྲུག་མཆོག་གཉིས་ཀྱི་ཞལ་ལུང་།,,,bdr:W3CN3408,2020-03-31T09:38:45Z,P001829
[ID814E2E0](https://github.com/Openpecha-Data/ID814E2E0),གསུང་འབུམ། བློ་བཟང་ཚུལ་ཁྲིམས,,,bdr:W23872,2020-03-31T09:59:56Z,P001830
[ICA53FE74](https://github.com/Openpecha-Data/ICA53FE74),རླབས་ཆེན་གྱི་བྱ་བཞག་འདིས་རླབས་ཆེན་གྱི་མི་སྣ་མཚོན།,,,bdr:W8LS20504,2020-03-31T10:06:22Z,P001831
[IC545BD55](https://github.com/Openpecha-Data/IC545BD55),མེས་པོའི་ཞལ་ལུང་ལས་བཤད་རྒྱུད་ཀྱི་ཟིན་ཐོ།,,,bdr:W1KG9301,2020-03-31T10:15:16Z,P001832
[I58949F44](https://github.com/Openpecha-Data/I58949F44),འབུམ་ཁུ་ཚུར།,,,bdr:W1KG12059,2020-03-31T10:22:51Z,P001833
[IFF33656B](https://github.com/Openpecha-Data/IFF33656B),བརྡ་གསར་རྙིང་གི་ཁྱད་པར་ལི་ཤིའི་གུར་ཁང་།,,,bdr:W12486,2020-03-31T10:24:52Z,P001834
[I76668A96](https://github.com/Openpecha-Data/I76668A96),རིན་ཆེན་དངུལ་ཆུ་སྦྱར་སྡེ་ཕྱོགས་བསྡེབས་,,,bdr:W1KG3994,2020-03-31T10:44:54Z,P001835
[IAA70082F](https://github.com/Openpecha-Data/IAA70082F),ནོར་གཟུངས་ཆེན་མོའི་མདོ,,,bdr:W27410,2020-03-31T10:52:30Z,P001836
[IAAF943A2](https://github.com/Openpecha-Data/IAAF943A2),གཅེས་བསྡུས་འཆི་མེད་ནོར་བུའི་ཕྲེང་བ།,,,bdr:W24827,2020-03-31T10:55:58Z,P001837
[I8ABCFC36](https://github.com/Openpecha-Data/I8ABCFC36),བསྟན་པའི་ཉི་མའི་རྣམ་ཐར,,,bdr:W22200,2020-03-31T11:11:02Z,P001838
[I4CE2DEC6](https://github.com/Openpecha-Data/I4CE2DEC6),བོད་སྐད། ལོ་རིམ་ལྔ་པ།,,,bdr:W1KG25815,2020-03-31T11:15:05Z,P001839
[I58A6EC82](https://github.com/Openpecha-Data/I58A6EC82),ཆོས་བཤད་གཞན་ཕན་ཉི་མ,,,bdr:W22165,2020-03-31T11:24:21Z,P001840
[I2CFAA5CC](https://github.com/Openpecha-Data/I2CFAA5CC),དཔལ་འབྲུག་པ་རིན་པོ་ཆེ་ངག་དབང་རྣམ་རྒྱལ་གྱི་རྣམ་ཐར་རྒྱ་མཚོའི་སྙིང་པོ་བསྡུས་པ།,,,bdr:W1KG3173,2020-03-31T11:35:45Z,P001841
[I8DD91F82](https://github.com/Openpecha-Data/I8DD91F82),མེ་ཏོག་ལྟ་བུའི་ནམ་ཟླ།,,,bdr:W3CN6546,2020-03-31T11:41:45Z,P001842
[IDD74AB7E](https://github.com/Openpecha-Data/IDD74AB7E),བློ་བཟང་ཡེ་ཤེས་བསྟན་འཛིན་རྒྱ་མཚོའི་རང་རྣམ,,,bdr:W14615,2020-03-31T12:00:22Z,P001843
[IF4885886](https://github.com/Openpecha-Data/IF4885886),དྲང་ངེས་བློ་བཟང་དགོངས་གསལ་དང་ཚད་མ་གཞན་ཕན་རྒྱ་མཚོ་བཅས།,,,bdr:W29655,2020-03-31T12:03:56Z,P001844
[IB211319D](https://github.com/Openpecha-Data/IB211319D),སུམ་རྟགས་སྙན་གསུམ་གྱི་རྩ་བ།,,,bdr:W1KG25009,2020-03-31T12:07:19Z,P001845
[I24AF42A5](https://github.com/Openpecha-Data/I24AF42A5),སྡེ་དགེ་པར་ཁང་གི་པར་ཤིང་དཀར་ཆག་བོད་རྒྱ་ཤན་སྦྱར།,,,bdr:W1KG14732,2020-03-31T12:17:19Z,P001846
[I164A8260](https://github.com/Openpecha-Data/I164A8260),ག་རྒྱ་ཁྱུང་སྤྲུལ་སྨན་གཞུང།༼ སྟོད་སྨད ༽,,,bdr:W3CN8320,2020-03-31T12:30:10Z,P001847
[I24D614A3](https://github.com/Openpecha-Data/I24D614A3),ཐུགས་སྒྲུབ་དྲག་པོ་རྩལ་གྱི་ཆོས་སྐོར,,,bdr:W23453,2020-03-31T13:10:35Z,P001848
[I8A52AA6D](https://github.com/Openpecha-Data/I8A52AA6D),ཤུག་གསེབ་རྗེ་བཙུན་སྐུ་ཞབས་ཀྱི་རྣམ་ཐར། ,,,bdr:W2831,2020-03-31T13:17:03Z,P001849
[IC5AC9940](https://github.com/Openpecha-Data/IC5AC9940),སྔ་འགྱུར་གཡག་ཟེ་དགོན་གྱི་འདོན་ཆ་ལས། མགོན་ཁང་གསོལ་ཀའི་སྐོར།,,,bdr:W1PD181171,2020-03-31T13:53:43Z,P001850
[IE422772D](https://github.com/Openpecha-Data/IE422772D),རུས་སྦྱོར་གཡུ་ཐོག་དགྱེས་པའི་མཆོད་སྤྲིན།,,,bdr:W1PD105804,2020-03-31T14:01:52Z,P001851
[IF1C90C1C](https://github.com/Openpecha-Data/IF1C90C1C),གསུང་འབུམ། སྒམ་པོ་པ,,,bdr:W22393,2020-03-31T15:17:22Z,P001852
[I6C338BF8](https://github.com/Openpecha-Data/I6C338BF8),ཨ་མདོའི་ཤགས་འགྱེད་ལ་གཞས་ལབ།,,,bdr:W18127,2020-03-31T15:21:58Z,P001853
[I0F004A25](https://github.com/Openpecha-Data/I0F004A25),ཡིག་གཟུགས་ཀྱི་ཀ་དཔེ་སློབ་མའི་སྙིང་ནོར།,,,bdr:W1KG16575,2020-03-31T15:23:45Z,P001854
[I32917B3F](https://github.com/Openpecha-Data/I32917B3F),གསང་བདེ་འཇིགས་གསུམ་གྱི་རིམ་གཉིས་ཀྱི་ཁྲིད།,,,bdr:W3CN3033,2020-03-31T15:40:23Z,P001855
[IFB1AACEE](https://github.com/Openpecha-Data/IFB1AACEE),ཀྲུང་གོ་བོད་ཀྱི་རིག་གནས་སྒྱུ་རྩལ་ཀུན་འདུས་ཞལ་ཐང་ཆེན་མོའི་རྣམ་བཤད་མཐོང་གྲོལ་ཀུན་གསལ་མེ་ལོང་།,,,bdr:W1KG2726,2020-03-31T16:01:17Z,P001856
[IDF37641C](https://github.com/Openpecha-Data/IDF37641C),སུམ་པའི་སྨན་ཡིག་ཕྱོགས་བསྒྲིགས།,,,bdr:W2DB13640,2020-03-31T16:12:24Z,P001857
[I52E92B81](https://github.com/Openpecha-Data/I52E92B81),འཇིགས་བྱེད་ཐེམ་སྐས་བཅོ་བརྒྱད།,,,bdr:W1KG11794,2020-03-31T16:32:39Z,P001858
[I56BF403F](https://github.com/Openpecha-Data/I56BF403F),རྫོགས་ཆེན་མན་ངག་གི་སྐོར་རྡོ་རྗེ་གནད་བརྡེག,,,bdr:W1PD181196,2020-03-31T16:34:40Z,P001859
[I9CDC2D00](https://github.com/Openpecha-Data/I9CDC2D00),འཁོན་ལུགས་ཕུར་པའི་རྣམ་བཤད,,,bdr:W30340,2020-03-21T13:43:23Z,P002888
[I96E41864](https://github.com/Openpecha-Data/I96E41864),བཀའ་བརྒྱུད་ཀྱི་རྣམ་ཐར་ཆེན་མོ་རིན་པོ་ཆེའི་གཏེར་མཛོད་དགོས་འདོད་འབྱུང་གནས,,,bdr:W27600,2020-03-21T13:53:40Z,P002889
[I1C930133](https://github.com/Openpecha-Data/I1C930133),གཅིག་དགུ་གྱ་བཞི།,,,bdr:W1KG25734,2020-03-21T14:06:14Z,P002890
[I6B56EDAB](https://github.com/Openpecha-Data/I6B56EDAB),རྣམ་ཤེས་ཀྱི་དགོད་སྒྲ།,,,bdr:W1KG21230,2020-03-21T14:12:00Z,P002891
[IC4572C7C](https://github.com/Openpecha-Data/IC4572C7C),བྲིས་སྐུ་མཐོང་བ་དོན་ལྡན།,,,bdr:W1KG18838,2020-03-21T14:31:08Z,P002892
[I156B76B6](https://github.com/Openpecha-Data/I156B76B6),བྱམས་པ་འཕྲིན་ལས་མཆོག་གི་བོད་ལུགས་གསོ་རིག་གི་དྲན་གསོས་།,,,bdr:W00PD1011326,2020-03-21T14:35:46Z,P002893
[I998312B4](https://github.com/Openpecha-Data/I998312B4),ཉེས་ལྟུང་བཤགས་སྐོར,,,bdr:W23204,2020-03-21T14:36:51Z,P002894
[I3FB83FF8](https://github.com/Openpecha-Data/I3FB83FF8),ངེས་ཤེས་རིན་པོ་ཆེའི་སྒྲོན་མེའི་རྣམ་བཤད་འོད་ཟེར་དྲི་མེད,,,bdr:W1KG3816,2020-03-21T14:55:05Z,P002895
[I4FCC2C46](https://github.com/Openpecha-Data/I4FCC2C46),རྫོགས་ཆེན་དགོན་པའི་སྨིན་གླིང་རྡོར་སེམས་ཀྱི་འདོན་ཆའི་སྐོར།,,,bdr:W1KG12203,2020-03-21T14:58:58Z,P002896
[I0AF11EB6](https://github.com/Openpecha-Data/I0AF11EB6),གྲུབ་མཐའི་རྣམ་བཞག་ལེགས་བཤད་འདོད་འཇོ་ས་ལམ་གྱི་རྣམ་བཞག་ཤེལ་དཀར་མེ་ལོང་དོགས་གཅོད་རྡོ་རྗེའི་གཟེགས་མ་ཁྱབ་སྒོ་རེ་གཉིས་ཀྱི་རེ་མིག་,,,bdr:W1KG4255,2020-03-21T15:02:57Z,P002897
[ID5B1D1C5](https://github.com/Openpecha-Data/ID5B1D1C5),ཆོས་འབྱུང་དྲིས་ལན་བརྒྱ་པ་ལེགས་བཤད་སྙིང་བསྡུས།,,,bdr:W1KG13810,2020-03-21T15:13:41Z,P002898
[IE466DCB8](https://github.com/Openpecha-Data/IE466DCB8),འཇིགས་བྱེད་དཔའ་བོ་གཅིག་པའི་སྒྲུབ་ཐབས་སོགས།,,,bdr:W1KG22445,2020-03-21T15:23:41Z,P002899
[IBF4B5999](https://github.com/Openpecha-Data/IBF4B5999),མཚོ་སྔོན་སི་ཁྲོན་ཀན་སུའུ་ཡུན་ནན་ཞིང་ཆེན་བཞིའི་བོད་ཁུལ་གྱི་དགོན་སྡེ་དང་རི་ཆུའི་མིང་རྒྱ་བོད་ཤན་སྦྱར།,,,bdr:W1KG25797,2020-03-21T15:33:34Z,P002900
[I60166C07](https://github.com/Openpecha-Data/I60166C07),ངེད་ཕ་བུ་ཚོའི་མི་ཚེ།,,,bdr:W8LS19156,2020-03-21T15:40:46Z,P002901
[I7676E262](https://github.com/Openpecha-Data/I7676E262),ཀརྨ་བཀའ་བརྒྱུད་ཀྱི་ཆོས་སྤྱོད།,,,bdr:W1KG12516,2020-03-21T15:50:11Z,P002902
[I8B021076](https://github.com/Openpecha-Data/I8B021076),ནང་ཆོས་ཀྱི་སྤྱི་དོན་མུན་སེལ་སྒྲོན་མེ།,,,bdr:W8LS18445,2020-03-21T15:54:01Z,P002903
[ICA3A6F77](https://github.com/Openpecha-Data/ICA3A6F77),དྲང་ངེས་ལེགས་བཤད་སྙིང་པོའི་རྣམ་འབྱེད,,,bdr:W3621,2020-03-21T16:14:16Z,P002904
[I12C50555](https://github.com/Openpecha-Data/I12C50555),ཇོ་བོ་རྗེ་དཔལ་ལྡན་ཨ་ཏི་ཤའི་རྣམ་ཐར་ཕྱོགས་བསྒྲིགས།,,,bdr:W1KG25578,2020-03-21T16:27:58Z,P002905
[I4D163660](https://github.com/Openpecha-Data/I4D163660),པོ་ཏ་ལར་བཞུགས་པའི་དགེ་ལུགས་གསུང་འབུམ་གྱི་དཀར་ཆག,,,bdr:W19836,2020-03-21T16:45:37Z,P002906
[I087B300F](https://github.com/Openpecha-Data/I087B300F),ས་སྐྱ་པའི་མཁས་པ་རྣམས་ཀྱི་གསུང་སྐོར།,,,bdr:W23635,2020-03-21T19:11:20Z,P002907
[IBA640A51](https://github.com/Openpecha-Data/IBA640A51),ལུས་སྟོད་གསོ་བ་,,,bdr:W1KG5261,2020-03-21T19:15:41Z,P002908
[IC433022E](https://github.com/Openpecha-Data/IC433022E),ཚད་མ་བསྡུས་པ་རིགས་པའི་མཚོན་ཆ།,,,bdr:W3CN4042,2020-03-21T19:23:02Z,P002909
[I67B1441E](https://github.com/Openpecha-Data/I67B1441E),སྤྱོད་འཇུག་རྩ་འགྲེལ,,,bdr:W21914,2020-03-21T19:32:46Z,P002910
[I203D845B](https://github.com/Openpecha-Data/I203D845B),དགེ་སྦྱོང་གི་འབྲས་བུ་བཞིའི་སྐོར་ལ་དཔྱད་པ་བློ་ལྡན་ཡིད་ཀྱི་འཁྲི་ཤིང,,,bdr:W29674,2020-03-21T19:33:33Z,P002911
[I6A2FB724](https://github.com/Openpecha-Data/I6A2FB724),དབུས་གཙང་གི་གནས་ཡིག,,,bdr:W21611,2020-03-21T19:47:50Z,P002912
[IB1BEB07B](https://github.com/Openpecha-Data/IB1BEB07B),རྗེ་ཙོང་ཁ་པ་ཡབ་སྲས་ཀྱིས་མཛད་པའི་ལྟ་བའི་གསུང་རྩོམ་ཕྱོགས་བསྡུས།,,,bdr:W1KG25065,2020-03-21T19:59:40Z,P002913
[IE7402A94](https://github.com/Openpecha-Data/IE7402A94),དགྲ་ལྷའི་ཁྲབ་རྫོང་།,,,bdr:W1PD105846,2020-03-21T20:18:21Z,P002914
[IDFB347F4](https://github.com/Openpecha-Data/IDFB347F4),གསུང་ཐོར་བུ། དྲི་མེད་འོད་ཟེར།（ཨ་འཛོམ་པར་མ། ལྡི་ལིར་བསྐྱར་པར་བརྒྱབ་པ།）,,,bdr:W12829,2020-03-21T20:57:21Z,P002915
[IABB7E6A2](https://github.com/Openpecha-Data/IABB7E6A2),སེང་གདོང་མའི་མངོན་རྟོགས།,,,bdr:W8LS17272,2020-03-21T20:58:59Z,P002916
[IEAAC2CEA](https://github.com/Openpecha-Data/IEAAC2CEA),སྡོམ་གསུམ་རྩ་འགྲེལ། ལྷུང་བཤགས་དང་སྨོན་ལམ་རྣམ་ལྔའི་འགྲེལ་པ།,,,bdr:W3CN556,2020-03-21T21:04:14Z,P002917
[I01045CEB](https://github.com/Openpecha-Data/I01045CEB),རྗེ་བཙུན་གྲུབ་པའི་དབང་ཕྱུག་འགྲོ་འདུལ་དཔའ་བོ་རྡོ་རྗེའི་རྣམ་ཐར། ,,,bdr:W1AC333,2020-03-21T21:08:33Z,P002918
[IC4B645C4](https://github.com/Openpecha-Data/IC4B645C4),འཕྲིན་ལས་རྒྱ་མཚོའི་རྣམ་ཐར་,,,bdr:W2CZ6023,2020-03-21T21:22:15Z,P002919
[ID167AFDF](https://github.com/Openpecha-Data/ID167AFDF),འཇམ་དབྱངས་བློ་གསལ་དབང་པོའི་རྣམ་པར་ཐར་པ་སྐལ་བཟང་རྣ་བའི་དགའ་སྟོན།,,,bdr:W3CN5571,2020-03-21T21:29:51Z,P002920
[IB881947B](https://github.com/Openpecha-Data/IB881947B),འབྲས་རྩིས་བར་གསལ་ལི་དྭངས་མའི་མེ་ལོང་།,,,bdr:W1KG21827,2020-03-21T21:42:25Z,P002921
[IE7464648](https://github.com/Openpecha-Data/IE7464648),ཨ་མདོ་ཁ་སྐད་ཀྱི་རྒྱུན་བཀོལ་ཚིག་ཕྲད།,,,bdr:W21767,2020-03-21T21:48:23Z,P002922
[I4184DBDB](https://github.com/Openpecha-Data/I4184DBDB),རྐ་སར་འདུས་བཟང་ཆོས་གླིང་དུ་བཞུགས་པའི་དཔེ་རྙིང་།,,,bdr:W4CZ58512,2020-03-21T23:00:30Z,P002923
[I1C05E085](https://github.com/Openpecha-Data/I1C05E085),ལམ་གྱི་རོལ་དབྱངས།,,,bdr:W3CN5192,2020-03-21T23:03:34Z,P002924
[I03AE8EF9](https://github.com/Openpecha-Data/I03AE8EF9),རྔ་བའི་ས་མིང་།,,,bdr:W2PD16796,2020-03-21T23:08:17Z,P002925
[I41B14B3E](https://github.com/Openpecha-Data/I41B14B3E),དྲང་ངེས་ལེགས་བཤད་སྙིང་པོ,,,bdr:W1CZ1011,2020-03-21T23:17:52Z,P002926
[I0B9032FA](https://github.com/Openpecha-Data/I0B9032FA),ཇོ་བོའི་ཆོས་འབྱུང་བརྒྱ་རྩ།,,,bdr:W1KG16613,2020-03-21T23:28:35Z,P002927
[I47A3BC98](https://github.com/Openpecha-Data/I47A3BC98),བཀའ་ཆེམས་ཀ་ཁོལ་མ,,,bdr:W20856,2020-03-21T23:34:54Z,P002928
[IC4600240](https://github.com/Openpecha-Data/IC4600240),ཆོས་རྗེ་ནམ་མཁའ་སེང་གེའི་རྣམ་ཐར་དང་མན་ངག་ལྷན་ཐབས་ལྟར་གྱི་ཧ་ནུ་མན་ཐའི་རོལ་རྩེད།,,,bdr:W11757,2020-03-21T23:40:10Z,P002929
[IB334F0B5](https://github.com/Openpecha-Data/IB334F0B5),བརྡ་ཡིག་མིང་དོན་གསལ་བའི་སྒྲོན་མེ།,,,bdr:W1EE36,2020-03-21T23:48:10Z,P002930
[IDB549BDB](https://github.com/Openpecha-Data/IDB549BDB),དཔལ་ཧེ་རུ་ཀ་ཀུན་བཟང་གང་ཤར་དབང་པོ་འཇིགས་མེད་ཕྱོགས་ལས་རྣམ་པར་རྒྱལ་བའི་རྟོགས་བརྗོད་ནོར་བུ་རིན་པོ་ཆེ་ཡིད་བཞིན་དབང་གི་རྒྱལ་པོ,,,bdr:W29114,2020-03-22T00:03:02Z,P002931
[I000BAD9D](https://github.com/Openpecha-Data/I000BAD9D),ཁམས་པ་སྒར་ཕུན་ཚོགས་ཆོས་གླིང་གི་ཕྱག་སྲོལ་ཆོས་སྲུང་དམ་ཅན་རྒྱ་མཚོའི་གསོལ་ཕྲིན།,,,bdr:W1KG22190,2020-03-22T00:12:16Z,P002932
[IC74003F2](https://github.com/Openpecha-Data/IC74003F2),དམབནིརསགཊུ་བུཨི་ཏམུ-ཨུད་ཨེཅེ་ཀུམུན-ཨུ་བཡིདལཌུར་ནེཡིལྒུལུན་ཨབཅུ་ཡམབར་ཨུཨིལེ་ཀིགསེན་ཨནུ་ཨལིན་ཏམུཊུ་ཏོརུཀུཨྀ་ཏོབཅིལན་ཨོརུན-ཡིནྀ་ཨརཻ-ཨ་བལུ-ཨཌུར་ཇལྦརན་མནི་ཨུངསིqཨུ་ཨོརུསིབ,,,bdr:W1EE20,2020-03-22T00:24:53Z,P002933
[IDA76AA46](https://github.com/Openpecha-Data/IDA76AA46),པདྨ་གླིང་པའི་ཆོ་གའི་སྐོར་ལྷོ་འབྲུག་ལུགས,,,bdr:W21947,2020-03-22T00:35:00Z,P002934
[IE48DAB64](https://github.com/Openpecha-Data/IE48DAB64),དཔལ་འབྱོར་རིག་པའི་གཞིག་སྟངས།,,,bdr:W1KG25371,2020-03-22T01:00:15Z,P002935
[I46761866](https://github.com/Openpecha-Data/I46761866),བོད་ཀྱི་རིག་གནས་གོང་འཕེལ་དང་སློབ་གསོའི་རྣམ་བཤད།,,,bdr:W20023,2020-03-22T01:10:52Z,P002936
[I88A2358A](https://github.com/Openpecha-Data/I88A2358A),ཆེད་དུ་བརྗོད་པའི་ཚོམས་ཀྱི་རྣམ་པར་འགྲེལ་པ།,,,bdr:W1KG23421,2020-03-22T01:26:47Z,P002937
[IA06E5488](https://github.com/Openpecha-Data/IA06E5488),བོད་ཀྱི་རིག་གནས་ལོ་རྒྱུས་དཔྱད་གཞིའི་རྒྱུ་ཆ་བདམས་བསྒྲིགས། ༡ ༼༡༠༽,,,bdr:W00KG01511,2020-03-22T01:29:20Z,P002938
[IB7E720C4](https://github.com/Openpecha-Data/IB7E720C4),གཞོན་ནུ་ཟླ་མེད་ཀྱི་གཏམ་རྒྱུད།,,,bdr:W21687,2020-03-22T01:34:53Z,P002939
[I1EDBD7B7](https://github.com/Openpecha-Data/I1EDBD7B7),བོད་ལྗོངས་ནགས་ཤོད་འབྲི་རུའི་ལོ་རྒྱུས་རབ་རིམ་སཱ་ལའི་ལྗོན་ཤིང,,,bdr:W23671,2020-03-22T01:43:07Z,P002940
[IBAB6B5BC](https://github.com/Openpecha-Data/IBAB6B5BC),བོད་ཕྱི་གསོ་རིག་ཟུང་འབྲེལ་གྱི་སྨན་བཅོས་ལག་དེབ།,,,bdr:W20014,2020-03-22T01:45:56Z,P002941
[I002F7CB9](https://github.com/Openpecha-Data/I002F7CB9),ཐོས་གྲོལ་གྱི་འགྲེལ་བཤད་དང་བསྙེན་ཡིག་མཐའ་དཔྱད་ཕྱོགས་བསྒྲིགས་ལེགས་བཤད་ནོར་བུའི་ཐང་མ།,,,bdr:W2CZ8024,2020-03-22T01:56:18Z,P002942
[I12127864](https://github.com/Openpecha-Data/I12127864),ཙ་རི་ཏྲ་ཤེལ་ཀྱི་འཁོར་ལོའི་ལྟེ་བ་མཚོ་དཀར་སྤྲུལ་པའི་ཕོ་བྲང་གི་གནས་ཡིག,,,bdr:W3CN5258,2020-03-22T01:58:40Z,P002943
[IABBDB7D5](https://github.com/Openpecha-Data/IABBDB7D5),དུས་གསུམ་རེའུ་མིག་སོམ་ཉིའི་དྲ་བ་གཅོད་པའི་རལ་གྲི།,,,bdr:W1KG23521,2020-03-22T02:01:34Z,P002944
[ICDB4543B](https://github.com/Openpecha-Data/ICDB4543B),ཡེ་ཤེས་ཀྱི་མགོན་པོ་བེར་ནག་ཅན་ལྕམ་དྲལ་གྱི་བསྙེན་སྒྲུབ་སྐོར།,,,bdr:W1KG9728,2020-03-22T02:12:29Z,P002945
[I5F94E07C](https://github.com/Openpecha-Data/I5F94E07C),འདུལ་བའི་ཊཱིཀ་ཆེན་ལེགས་བཤད་སྐལ་བཟང་ནོར་བུའི་ཕྲེང་བ།,,,bdr:W4CZ10401,2020-03-22T02:41:02Z,P002946
[I2BA2DEED](https://github.com/Openpecha-Data/I2BA2DEED),ཟབ་ཆོས་ནི་གུ་ཆོས་དྲུག་གི་བརྒྱུད་འདེབས་ཉུང་འདུས་བདེ་ཆེན་འབེབས་པ,,,bdr:W00KG01615,2020-03-22T02:41:20Z,P002947
[IB2FB8BEB](https://github.com/Openpecha-Data/IB2FB8BEB),ཤེས་བྱ་དྲིས་བརྒྱ་བ། ས་རྒྱུས་ཤེས་བྱ།,,,bdr:W1KG25485,2020-03-22T02:44:13Z,P002948
[I91CF5116](https://github.com/Openpecha-Data/I91CF5116),འཇམ་དཔལ་གྱི་མཚན་ཡང་དག་པར་བརྗོད་པ།,,,bdr:W1EE8,2020-03-22T02:46:23Z,P002949
[I13C497A9](https://github.com/Openpecha-Data/I13C497A9),སྨན་དཔྱད་ཟླ་བའི་རྒྱལ་པོ,,,bdr:W30387,2020-03-22T02:54:52Z,P002950
[I3547AC6B](https://github.com/Openpecha-Data/I3547AC6B),ཤང་ཤང་སྨན་རྫོང་།,,,bdr:W1PD137786,2020-03-22T03:08:22Z,P002951
[I1F59BFC9](https://github.com/Openpecha-Data/I1F59BFC9),འཇིགས་མེད་རྒྱལ་བའི་མྱུ་གུའི་རྣམ་ཐར,,,bdr:W27884,2020-03-22T03:15:39Z,P002952
[IA9FB88A5](https://github.com/Openpecha-Data/IA9FB88A5),ཁམས་སྡེ་དགེ་རྒྱལ་པོའི་སྲིད་དོན་ལོ་རྒྱུས་,,,bdr:W1KG5539,2020-03-22T03:20:48Z,P002953
[I98003F37](https://github.com/Openpecha-Data/I98003F37),ཕུག་བྲག་བཀའ་འགྱུར་གྱི་དཀར་ཆག,,,bdr:W1KG14992,2020-03-22T03:24:06Z,P002954
[IAB61A1A2](https://github.com/Openpecha-Data/IAB61A1A2),གནས་ཡིག་ཕྱོགས་བསྒྲིགས་རྫོགས་ལྡན་གསར་པའི་འོད་སྣང་།,,,bdr:W1KG6188,2020-03-22T03:29:25Z,P002955
[I407E7E5A](https://github.com/Openpecha-Data/I407E7E5A),ཕྱུག་བྱ་གསོ་སྤེལ་ལག་རྩལ།,,,bdr:W3CN7036,2020-03-22T03:32:19Z,P002956
[I508C0048](https://github.com/Openpecha-Data/I508C0048),སྡེ་དགེའི་ལོ་རྒྱུས,,,bdr:W26569,2020-03-22T03:34:39Z,P002957
[IC3344ABD](https://github.com/Openpecha-Data/IC3344ABD),རྣམ་སྲས་ཀྱི་བུམ་སྒྲུབ་དང་གཡང་འགུགས་ཀྱི་ཆོ་ག་དགོས་འདོད་ཆར་འབེབས,,,bdr:W1KG4460,2020-03-22T03:35:56Z,P002958
[I2EE4ACD2](https://github.com/Openpecha-Data/I2EE4ACD2),བླ་བརྒྱུད་རྣམ་ཐར་དང་རྒྱན་དྲུག་ལོ་རྒྱུས་མདོར་བསྡུས་བློ་མུན་བསལ་བའི་མིག་ཐུར་,,,bdr:W1KG4328,2020-03-22T03:37:02Z,P002959
[I08691294](https://github.com/Openpecha-Data/I08691294),དུས་ཀྱི་འཁོར་ལོའི་རིམ་གཉིས་འབྲོ་ལུགས་ཀྱི་བརྒྱུད་པའི་གསོལ་འདེབས,,,bdr:W00KG01633,2020-03-22T03:37:29Z,P002960
[I342AD4D2](https://github.com/Openpecha-Data/I342AD4D2),བྱིས་པའི་ལེགས་བཤད་དང་རྫོང་ཀའི་གཏམ།,,,bdr:W1KG24013,2020-03-22T03:39:48Z,P002961
[I213E41A5](https://github.com/Openpecha-Data/I213E41A5),ལས་སྒྲིབ་རྒྱུན་གཅོད་ཀྱི་སྔགས་བརྒྱ་པ,,,bdr:W27938,2020-03-22T03:43:43Z,P002962
[I26775B87](https://github.com/Openpecha-Data/I26775B87),མདོ་རྒྱུད་ལས་འབྱུང་བའི་གཟུངས་སྔགས་འགའ་ཞིག་བོད་སྐད་དུ་བཀྲོལ་བ་དང་བཅས་པ,,,bdr:W1CZ2481,2020-03-22T03:46:36Z,P002963
[I649ABB5D](https://github.com/Openpecha-Data/I649ABB5D),གྲོ་ལོད་རྒྱབ་ཆོས་ཕྱོགས་སྒྲིགས,,,bdr:W30345,2020-03-22T04:10:37Z,P002964
[I721DFFE2](https://github.com/Openpecha-Data/I721DFFE2),བཀའ་བརྒྱུད་བསྟན་སྲུང་རྒྱ་མཚོའི་འཕྲིན་ལས་ཀྱི་ཆོ་ག་དོན་གཉིས་ལྷུན་གྲུབ།,,,bdr:W1KG12969,2020-03-22T04:16:36Z,P002965
